epoch,startPos,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
0,1,0.01,180.82147916186264,4.530208311991107,13.446987735618064,4.165213012695313,666.43408203125
1,1,0.01,180.83161285707547,4.529319726045653,13.44736453202171,4.155112457275391,664.8179931640625
2,1,0.01,180.84314004938426,4.5297558624298935,13.4477931293348,4.154754257202148,664.7606811523438
3,1,0.01,180.84482903475444,4.529972566041579,13.447855927052254,4.154824829101562,664.77197265625
4,1,0.01,180.83658013045059,4.529264529422908,13.447549223945996,4.155050277709961,664.8080444335938
5,1,0.01,180.84609547341566,4.530086434668347,13.447903013980122,4.155063629150391,664.8101806640625
6,1,0.01,180.8349130239429,4.529258977940553,13.447487238288902,4.155030059814453,664.8048095703125
7,1,0.01,180.83742785514858,4.529224059691617,13.447580743581671,4.154792785644531,664.766845703125
8,1,0.01,180.82954941830533,4.529438276980749,13.447287809008378,4.155130386352539,664.8208618164062
9,1,0.01,180.82175163819383,4.530058581418394,13.446997867114943,4.154870223999024,664.7792358398438
10,1,0.01,180.82638739230057,4.529697973023714,13.447170237351076,4.154870223999024,664.7792358398438
11,1,0.01,180.82819512784798,4.529572427418538,13.447237453389747,4.154776763916016,664.7642822265625
12,1,0.01,180.83911820523838,4.529352335466833,13.447643593032884,4.1549430847167965,664.7908935546875
13,1,0.01,180.8304930335995,4.529375474808714,13.447322894673107,4.154719543457031,664.755126953125
14,1,0.01,180.84571861795317,4.530058789431878,13.447889002291518,4.154956436157226,664.7930297851562
15,1,0.01,180.838082820664,4.5292585288068885,13.447605096100347,4.154967498779297,664.7947998046875
16,1,0.01,180.84001264107567,4.529396721981273,13.447676849221045,4.154735946655274,664.7577514648438
17,1,0.01,180.86261106291508,4.5318856847003275,13.448517058133774,4.154901504516602,664.7842407226562
18,1,0.01,180.8204689834295,4.530153736274481,13.446950174051716,4.154925155639648,664.7880249023438
19,1,0.009000000000000001,180.83730358528945,4.529102489962284,13.447576123052416,4.1549419403076175,664.7907104492188
20,1,0.009000000000000001,180.82576390158218,4.5297431704593025,13.447147054359975,4.154875564575195,664.7800903320312
21,1,0.009000000000000001,180.83720999000522,4.529104409845696,13.447572643046225,4.154931640625,664.7890625
22,1,0.009000000000000001,180.84015663591393,4.529412751105561,13.447682203112695,4.154951858520508,664.7922973632812
23,1,0.009000000000000001,180.83560404910313,4.529002996282479,13.44751293173214,4.154999160766602,664.7998657226562
24,1,0.009000000000000001,180.824537376071,4.529834848250442,13.447101448865142,4.155195236206055,664.8312377929688
25,1,0.009000000000000001,180.8113170126205,4.530851512643361,13.446609870618708,4.15496711730957,664.7947387695312
26,1,0.009000000000000001,180.82610217225843,4.529719846224375,13.447159632140107,4.1549114227294925,664.7858276367188
