epoch,startPos,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
0,1,0.01,3864.9043938545037,54.45201767874615,62.16835524488728,56.151334883905854,22067.474609375
1,1,0.01,3458.208768197052,50.70828053416038,58.806536781186594,52.323503101145036,20563.13671875
2,1,0.01,3088.548210453624,47.1763472849009,55.57470837038755,48.65574308206107,19121.70703125
3,1,0.01,2756.8876296889657,43.91564851755999,52.5060723125332,45.2286498091603,17774.859375
4,1,0.01,2462.2021195953703,40.95822897796728,49.62058161282847,42.103093193384225,16546.515625
5,1,0.01,2202.1513931972368,38.334777627064256,46.92708592270819,39.307361243638674,15447.79296875
6,1,0.01,1974.2761997131554,36.02075937207864,44.432827950887344,36.835654222328245,14476.412109375
7,1,0.01,1775.7844537696221,34.00670444600436,42.140057590962336,34.67668326574427,13627.9365234375
8,1,0.01,1604.3391322491304,32.254960332598,40.054202429322324,32.813324984096695,12895.63671875
9,1,0.01,1458.0837285682585,30.756862249909616,38.18486255793333,31.224273914599237,12271.1396484375
10,1,0.01,1334.6898124053582,29.496139561643407,36.53340679987781,29.8895490418257,11746.5927734375
11,1,0.01,1232.890138973254,28.492262178537796,35.11253535381992,28.793667004611958,11315.9111328125
12,1,0.01,1148.851329216715,27.668026825603175,33.89470945762354,27.906602854643765,10967.294921875
13,1,0.01,1082.2269893529026,27.026578888601186,32.89721856560069,27.202918753975826,10690.7470703125
14,1,0.01,1030.5131627676278,26.542481174274368,32.10160685647414,26.664097288486005,10478.990234375
15,1,0.01,991.4902682933359,26.186882040938553,31.48793845734166,26.26732715092239,10323.0595703125
16,1,0.01,963.5856809642748,25.94326246271328,31.04167651664895,25.99251550572519,10215.05859375
17,1,0.01,944.7468087659299,25.79493976125912,30.736733866270338,25.815583750795167,10145.5244140625
18,1,0.01,931.8308602804891,25.697822750831136,30.52590474139119,25.706966642811704,10102.837890625
19,1,0.01,923.3665738284521,25.638838349556437,30.386947425308325,25.641298405693384,10077.0302734375
20,1,0.01,917.7676302019362,25.60308987875374,30.294679899314602,25.606887623250635,10063.5068359375
21,1,0.01,915.1524264788331,25.59118380838511,30.251486351563507,25.59039042620865,10057.0234375
22,1,0.01,912.7067519491732,25.5785794562223,30.211036922773324,25.582553077290076,10053.943359375
23,1,0.01,911.5349653643176,25.57311890441544,30.191637341560618,25.576236482188296,10051.4609375
24,1,0.01,911.4974348308253,25.57301899973227,30.19101579660455,25.57593581027354,10051.3427734375
25,1,0.01,911.4866669037389,25.572990283674123,30.190837466087935,25.575968113867685,10051.35546875
26,1,0.01,911.475026239251,25.57295921384072,30.190644680749216,25.575980538326974,10051.3603515625
27,1,0.01,911.4821583574676,25.572978253267248,30.19076279853604,25.576005387245548,10051.3701171875
28,1,0.01,911.469875487715,25.57294545733199,30.190559376860094,25.57601035702926,10051.3720703125
29,1,0.01,911.4767697252289,25.572963869085118,30.190673555342034,25.57601284192112,10051.373046875
30,1,0.01,911.4641591409818,25.57293018394587,30.190464705614946,25.576007872137403,10051.37109375
31,1,0.01,911.4806297217757,25.572974173390136,30.19073748224405,25.57603272105598,10051.380859375
32,1,0.01,911.4677022004704,25.572939651353018,30.190523384010262,25.576020296596692,10051.3759765625
33,1,0.01,911.4744973622996,25.572957801575562,30.190635921793692,25.576027751272264,10051.37890625
34,1,0.01,911.4614780114165,25.572923018007863,30.190420302000046,25.57601035702926,10051.3720703125
35,1,0.01,911.4780627962739,25.57296732128883,30.19069497040891,25.576035205947836,10051.3818359375
36,1,0.009000000000000001,911.4650203493634,25.57293248541501,30.190478968531842,25.576020296596692,10051.3759765625
37,1,0.009000000000000001,911.4784938482052,25.5729684720234,30.19070210922901,25.575997932569976,10051.3671875
38,1,0.009000000000000001,911.5079366052955,25.57304698350478,30.19118971828198,25.575955689408396,10051.3505859375
39,1,0.009000000000000001,911.5211001087969,25.573082028603068,30.191407719892705,25.575965628975826,10051.3544921875
40,1,0.009000000000000001,911.5083489945755,25.573048081933237,30.19119654791071,25.575918416030536,10051.3359375
41,1,0.009000000000000001,911.5135540549396,25.5730619430542,30.19128274941195,25.57595320451654,10051.349609375
42,1,0.009000000000000001,911.5011831064528,25.573028990200587,30.191077872551237,25.57593084048982,10051.3408203125
43,1,0.009000000000000001,911.5156170028763,25.573067435196467,30.191316914021428,25.57596314408397,10051.353515625
44,1,0.009000000000000001,911.5034404336236,25.573035005404023,30.191115256539028,25.57593332538168,10051.341796875
45,1,0.009000000000000001,911.5181126159863,25.573074078073308,30.191358243974157,25.575948234732824,10051.34765625
46,1,0.009000000000000001,911.5060319271565,25.573041909811447,30.191158174656973,25.57592338581425,10051.337890625
47,1,0.009000000000000001,911.5207856042044,25.5730811917052,30.191402511380694,25.575958174300254,10051.3515625
48,1,0.009000000000000001,911.5087221195113,25.573049075749456,30.191202727276554,25.57592090092239,10051.3369140625
49,1,0.008,911.5145953122566,25.57306471527839,30.191299993744167,25.57596314408397,10051.353515625
50,1,0.008,911.5266641401948,25.573096831234135,30.191499865693903,25.575905991571247,10051.3310546875
51,1,0.008,911.5531201942289,25.57316713065517,30.191937999973252,25.575866233301525,10051.3154296875
52,1,0.008,911.5651845671217,25.573199141998682,30.192137793921148,25.575858778625953,10051.3125
53,1,0.008,911.5540069090963,25.57316948443043,30.19195268459952,25.575836414599237,10051.3037109375
54,1,0.008,911.5590721662544,25.573182927102458,30.192036568708883,25.5758562937341,10051.3115234375
55,1,0.007,911.5483329518299,25.57315442026878,30.191858719724923,25.575846354166668,10051.3076171875
