epoch,startPos,prefixLength,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
76,1,mix,0.005,162.6277071314978,4.164098846007952,12.752556886032613,4.176788759903169,1186.2080078125
76,1,1,0.005,182.65300939090372,4.747679935790634,13.514918031231403,5.730473467693237,1186.2080078125
76,1,2,0.005,106.2420071376932,2.4940957225489377,10.307376345981222,17.972848603219695,1186.2080078125
76,1,3,0.005,67.04238159013791,2.052551010119108,8.187941230256719,91.24676983173077,1186.2080078125
76,1,4,0.005,285.2209447756761,7.343935556302313,16.888485567855874,395.4026692708333,1186.2080078125
