epoch,startPos,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
0,1,0.01,742.7664610323508,22.308999467076678,27.253742147315307,25.622264134064885,10069.5498046875
1,1,0.01,739.879719976756,22.26523477200306,27.200730136831915,22.685631361323153,8915.453125
2,1,0.01,739.3719747043851,22.254315922356614,27.19139523276408,22.634221433683205,8895.2490234375
3,1,0.01,741.0669711671802,22.277243515156737,27.222545273489402,22.62444089933206,8891.4052734375
4,1,0.01,734.715927597077,22.182892617854204,27.105643832919316,22.606502465012724,8884.35546875
5,1,0.01,735.6422231549831,22.20379754961139,27.1227252162275,22.592529918097963,8878.8642578125
6,1,0.01,742.3755904033865,22.25108269338656,27.24657025027896,22.556039281170484,8864.5234375
7,1,0.01,737.7660072850391,22.15698836487953,27.161848377550434,22.53808842239186,8857.46875
8,1,0.01,737.2127030854939,22.151856919731756,27.15166114780998,22.513768785782442,8847.9111328125
9,1,0.01,738.1584566087429,22.19164193429128,27.169071692068222,22.488318523377863,8837.9091796875
10,1,0.01,733.9585596549692,22.128054127247648,27.091669561969955,22.484968889153944,8836.5927734375
11,1,0.01,727.9837743405852,22.043820392603827,26.981174443314828,22.462020912849873,8827.57421875
12,1,0.01,728.3409259545398,22.070881610566918,26.98779216524649,22.450143129770993,8822.90625
13,1,0.01,725.8746819475837,22.03003295714205,26.942061575677233,22.43596682172392,8817.3349609375
14,1,0.01,720.0249490962917,21.943377363862414,26.833280624930893,22.415970896946565,8809.4765625
15,1,0.01,717.8492389507871,21.89279980490906,26.792708690066913,22.41228828721374,8808.029296875
16,1,0.01,713.9264083917262,21.829690674037643,26.719401347929303,22.393765903307887,8800.75
17,1,0.01,713.8982416225588,21.835951231946847,26.71887425814491,22.376948155216287,8794.140625
18,1,0.01,713.5529371668442,21.836571473063845,26.712411668863677,22.367227258269722,8790.3203125
19,1,0.01,710.41094631698,21.78800105536827,26.653535343683398,22.358286617366414,8786.806640625
20,1,0.01,709.6655889179846,21.78334851788752,26.639549337741894,22.34790722407761,8782.7275390625
21,1,0.01,706.5724875736356,21.72904599796642,26.581431255175776,22.340616551367685,8779.8623046875
22,1,0.01,708.6294823090958,21.781183401743572,26.62009546018,22.332334406806616,8776.607421875
23,1,0.01,710.0333298620191,21.80757757268771,26.646450605324887,22.329556297709924,8775.515625
24,1,0.01,704.7466372021157,21.72789573940364,26.547064568462474,22.332374165076335,8776.623046875
25,1,0.01,703.2657464267647,21.712760958105626,26.519158101771723,22.31097676129135,8768.2138671875
26,1,0.01,703.7614278185388,21.715334260102473,26.52850217819579,22.28956941793893,8759.80078125
27,1,0.01,702.3154079130579,21.677761970746396,26.501234082832028,22.262392155693384,8749.1201171875
28,1,0.01,700.1889944594109,21.637108423192092,26.461084529161138,22.211772423664122,8729.2265625
29,1,0.01,697.6679547767025,21.582997985560485,26.413404831197028,22.205967716284988,8726.9453125
30,1,0.01,698.3522294091957,21.5813321100943,26.42635482636975,22.181655534351144,8717.390625
31,1,0.01,697.8078203232012,21.539748063894233,26.41605232284342,22.16846821326336,8712.2080078125
32,1,0.01,696.6453372891606,21.53191543107081,26.394039806160038,22.15984563851781,8708.8193359375
33,1,0.01,699.1013088554764,21.545961590728375,26.440523989805428,22.13856999443384,8700.4580078125
34,1,0.01,697.4591788793456,21.515822202569307,26.409452453228667,22.119983003339694,8693.1533203125
35,1,0.01,694.8096822787192,21.490872655553048,26.359242824457596,22.10432072996183,8686.998046875
36,1,0.01,697.1533822911492,21.49929298204605,26.403662289370942,22.099157124681934,8684.96875
37,1,0.01,691.4749350666563,21.413728477677914,26.295910995184332,22.084208015267176,8679.09375
38,1,0.01,700.3524722731719,21.45599528033324,26.46417337218701,22.063583412849873,8670.98828125
39,1,0.01,698.3295952130374,21.4512089719676,26.425926572459808,22.054327190680663,8667.3505859375
40,1,0.01,687.125353088882,21.371631103332597,26.21307599441321,21.986720737913487,8640.78125
41,1,0.01,692.8484063852188,21.368229742002004,26.32201372207717,21.921273656170484,8615.060546875
42,1,0.01,675.9537759665947,21.065600468654825,25.999111061084275,21.814445670324428,8573.0771484375
43,1,0.01,678.9295583871412,21.031346890661453,26.056276756035988,21.746419270833332,8546.3427734375
44,1,0.01,680.0093278471549,21.01926002839599,26.076988473501974,21.692437480120866,8525.1279296875
45,1,0.01,682.2279130906735,21.02358821245155,26.119492971546624,21.673845519243002,8517.8212890625
46,1,0.01,681.3573127075241,20.99354369592185,26.102821929966193,21.659219445769722,8512.0732421875
47,1,0.01,682.3477544069195,20.979458392870548,26.121786968102306,21.643027890426207,8505.7099609375
48,1,0.01,680.5330631724962,20.96078572188965,26.087028638242728,21.654987674936386,8510.41015625
49,1,0.01,679.943330077363,20.94701014143048,26.07572300200635,21.710865438136132,8532.3701171875
50,1,0.01,681.6770472608919,20.936213339519018,26.108945732466715,21.59620258826336,8487.3076171875
51,1,0.01,682.5989742827611,20.95450666817752,26.126595152885137,21.593981094942748,8486.4345703125
52,1,0.01,680.722846977619,20.9215650076818,26.090665897550775,21.58041607029262,8481.103515625
53,1,0.01,679.5233768359774,20.92353441046946,26.067669186867807,21.5948259581743,8486.7666015625
54,1,0.01,680.6703396799192,20.932456648711003,26.08965963135432,21.590380486641223,8485.01953125
55,1,0.01,684.2746809758561,20.941095106228435,26.158644478945313,21.580274431456743,8481.0478515625
56,1,0.01,685.5001301407501,20.951754562481486,26.18205740847633,21.572469386132315,8477.98046875
57,1,0.01,680.9778229710637,20.929949056319515,26.095551785142685,21.563958631520357,8474.6357421875
58,1,0.01,680.9712378241909,20.922247701522075,26.095425611094964,21.565315382474555,8475.1689453125
59,1,0.01,680.6445331388761,20.915792128955474,26.089165052543866,21.574439905375318,8478.7548828125
60,1,0.01,683.1482612890986,20.927920459496853,26.13710506710907,21.574385237754452,8478.7333984375
61,1,0.01,679.706157854568,20.91636028193464,26.071174846074122,21.58053534510178,8481.150390625
62,1,0.01,681.0425714664644,20.908857616210224,26.096792359722382,21.5692365418257,8476.7099609375
63,1,0.01,680.3642208022166,20.913449229616106,26.08379230100977,21.57618429945929,8479.4404296875
64,1,0.01,705.6282967108308,21.220490088968567,26.56366497136325,21.5673828125,8475.9814453125
65,1,0.01,678.3953326972971,20.88272002911327,26.046023356691077,21.559664738390584,8472.9482421875
66,1,0.01,681.3605203016502,20.881238104719102,26.102883371414165,21.5414952091285,8465.8076171875
67,1,0.01,678.1735307947748,20.871137119904912,26.041765124406886,21.52440412293257,8459.0908203125
68,1,0.01,679.0895115997852,20.886106630768438,26.059345954950313,21.528394859255727,8460.6591796875
69,1,0.01,683.4403723773797,20.896232566448173,26.14269252348311,21.524197876908396,8459.009765625
70,1,0.01,679.9028213230065,20.874596946167223,26.074946238161385,21.5091046437659,8453.078125
71,1,0.01,678.62914138371,20.86209828143168,26.050511345916227,21.51985180104962,8457.3017578125
72,1,0.01,682.643602250509,20.881946747351176,26.127449210562233,21.492873330152673,8446.69921875
73,1,0.01,681.0418255543568,20.87571841839588,26.09677806845812,21.482725031806616,8442.7109375
74,1,0.01,679.2750278632536,20.874047919957324,26.062905207655835,21.498879313772264,8449.0595703125
75,1,0.01,680.2595331949375,20.861524940741184,26.081785467926416,21.48951872614504,8445.380859375
76,1,0.01,677.5856064768961,20.860146579417314,26.030474572640742,21.48689716523537,8444.3505859375
