epoch,startPos,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
0,1,0.01,978815172.7026808,30185.59549573003,31286.02200188897,28712.253807106597,11312628.0
1,1,0.01,1010253471.2645967,31101.99520500339,31784.484756947008,15319.47461928934,6035873.0
2,1,0.01,966105172.6037364,29908.88048973862,31082.232426319322,15032.68654822335,5922878.5
3,1,0.01,965957550.3066944,30027.59336105658,31079.857630090497,14862.692893401016,5855901.0
4,1,0.01,966205204.4137344,30060.6264449139,31083.841532438273,14721.873096446701,5800418.0
5,1,0.01,968023881.6405567,30137.802905024313,31113.082162340597,14650.44923857868,5772277.0
6,1,0.01,987335722.6022828,30664.593301578443,31421.898774617086,14581.337563451776,5745047.0
7,1,0.01,979361446.7258455,30469.619902630242,31294.751105031104,14497.5,5712015.0
8,1,0.01,965241340.7960092,30052.383954729354,31068.33340873001,14552.085025380711,5733521.5
9,1,0.01,997530437.2072861,30885.669917515344,31583.7052482334,14652.425126903554,5773055.5
10,1,0.01,994284543.8045905,30817.92021895428,31532.27780869296,14573.833756345177,5742090.5
11,1,0.01,964743740.1247716,30035.773558013294,31060.32421152058,14599.376903553299,5752154.5
12,1,0.01,956777300.3135713,29721.312171157526,30931.81695784409,14595.713197969542,5750711.0
13,1,0.01,959136223.8312216,29826.62647387446,30969.9245047711,14522.204314720811,5721748.5
14,1,0.01,959194529.2573854,29828.650470032982,30970.865813815817,14544.444162436548,5730511.0
15,1,0.01,962664662.0242852,29963.392655353156,31026.8377702963,14558.350253807106,5735990.0
16,1,0.01,962210324.6594319,29946.86972886689,31019.515222830803,14604.036802030458,5753990.5
17,1,0.01,971929610.67306,30262.82635186643,31175.785646444583,14667.807106598984,5779116.0
18,1,0.01,967782851.6090581,30133.21347824408,31109.208469664703,14548.912436548224,5732271.5
19,1,0.01,953254369.6232476,29509.588301678094,30874.817726154233,14720.80456852792,5799997.0
20,1,0.01,992838844.8990052,30786.965520430585,31509.345358147402,14737.02157360406,5806386.5
21,1,0.01,963201220.6715504,29982.90632193429,31035.48325178054,14731.355329949238,5804154.0
22,1,0.01,983543072.7428751,30574.4301477549,31361.49028255633,14512.091370558375,5717764.0
23,1,0.01,954288998.301358,29591.333934238977,30891.568401448283,14533.530456852792,5726211.0
24,1,0.01,960431450.709681,29879.71398334114,30990.82849343788,14636.493654822336,5766778.5
25,1,0.01,984443779.6532013,30596.175051942162,31375.847074671965,14562.206852791878,5737509.5
26,1,0.01,964031428.4345448,30011.747926984513,31048.855509254197,14528.299492385786,5724150.0
27,1,0.01,962032099.1122041,29940.61146047164,31016.64229268223,14599.399746192894,5752163.5
