epoch,startPos,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
0,1,0.01,543.1061183387951,13.162415313784184,23.304637271126857,12.83771692494877,3915.503662109375
1,1,0.01,542.8949355164937,13.163203468631504,23.30010591213039,12.827952900870901,3912.525634765625
2,1,0.01,542.9845264642263,13.162240194958917,23.30202837660761,12.827885662141393,3912.505126953125
3,1,0.01,542.7856512141045,13.163541749282192,23.297760648055952,12.827995325307377,3912.53857421875
4,1,0.01,542.5520100890552,13.165262198779248,23.29274586838261,12.828346727715164,3912.645751953125
5,1,0.01,542.7965254577331,13.161895473243128,23.297994022184252,12.828122598616803,3912.577392578125
6,1,0.01,542.8456631314402,13.164790329876032,23.299048545626068,12.82808177510246,3912.56494140625
7,1,0.01,542.4196618220309,13.163717067695385,23.289904719041488,12.828355532786885,3912.6484375
8,1,0.01,542.2855720111509,13.164525164549039,23.287025830087252,12.828541239754099,3912.705078125
9,1,0.01,541.9925850368071,13.166222074972435,23.280734203130432,12.82811059170082,3912.57373046875
10,1,0.01,541.9363648886766,13.163568728607958,23.279526732489142,12.828337122182377,3912.642822265625
11,1,0.01,541.8524682093768,13.163341840092613,23.277724721488067,12.828668513063525,3912.743896484375
12,1,0.01,542.0220296229238,13.161985436588973,23.281366575502474,12.828812596055329,3912.787841796875
13,1,0.01,541.7935272311283,13.161900691570134,23.276458648839352,12.828862224641393,3912.802978515625
14,1,0.01,542.0284648966655,13.16237229093994,23.281504781621514,12.829362512807377,3912.95556640625
15,1,0.01,541.862842223494,13.16252346600061,23.27794755178158,12.82898789702869,3912.84130859375
16,1,0.01,541.9118901543006,13.16177905870786,23.27900105576484,12.828677318135245,3912.74658203125
17,1,0.01,541.4726995244449,13.163526927899605,23.269565950495185,12.828816598360655,3912.7890625
18,1,0.01,541.5571364525925,13.163029210507423,23.271380200851702,12.828570856813524,3912.714111328125
19,1,0.009000000000000001,541.4665191084849,13.162765517281278,23.269433149702742,12.82940733862705,3912.96923828125
20,1,0.009000000000000001,541.443012152993,13.163948377242082,23.268928040479068,12.828859823258197,3912.80224609375
21,1,0.009000000000000001,541.323792501308,13.164569797353401,23.266366121534922,12.828263479764344,3912.620361328125
22,1,0.009000000000000001,541.1619672141314,13.162744784295294,23.262888195882546,12.829324090676229,3912.94384765625
23,1,0.009000000000000001,541.134648968869,13.161803831961672,23.26230102480984,12.828805391905737,3912.78564453125
24,1,0.009000000000000001,541.0855370259129,13.162772310492523,23.26124538854085,12.828990298411885,3912.842041015625
25,1,0.009000000000000001,541.0910989280327,13.161533034229711,23.2613649412074,12.829063140368852,3912.8642578125
26,1,0.009000000000000001,541.2080299692503,13.161744512245663,23.263878222885587,12.829328893442623,3912.9453125
27,1,0.009000000000000001,540.6567577012288,13.166407539569713,23.252026958982068,12.828673315829919,3912.745361328125
28,1,0.009000000000000001,540.9348754210254,13.16466775324117,23.258006694921757,12.829602651127049,3913.02880859375
29,1,0.008,541.0287876750889,13.161642057851392,23.260025530404924,12.828887038934425,3912.810546875
30,1,0.008,540.9107226695547,13.161580833214844,23.257487453926633,12.828561251280737,3912.711181640625
31,1,0.008,540.6663269524186,13.163705647991087,23.252232730480284,12.828497214395492,3912.691650390625
32,1,0.008,540.8411352145615,13.16162048878493,23.25599138318041,12.828528432377048,3912.701171875
33,1,0.008,540.9109532787904,13.163432393050693,23.25749241166791,12.829447361680328,3912.9814453125
34,1,0.008,541.0805123630817,13.161945417630728,23.261137383263993,12.828662909836066,3912.7421875
35,1,0.008,541.0613895635344,13.163104753020558,23.260726333533405,12.828715740266393,3912.75830078125
36,1,0.008,541.0772180745382,13.162908938429137,23.261066572161695,12.82870933657787,3912.75634765625
37,1,0.008,541.3015168363531,13.161836409369823,23.265887407024756,12.828602074795082,3912.7236328125
38,1,0.007,541.0451745805445,13.16256065625401,23.2603777824124,12.828750160092213,3912.768798828125
