epoch,startPos,prefixLength,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
61,1,mix,0.008,836.2155331020238,22.952362776410823,28.91739153350495,22.143062678912212,8702.2236328125
61,1,1,0.008,800.1638100869422,22.081132656584185,28.28716687982277,45.32408142089844,8702.2236328125
61,1,2,0.008,781.2357693272904,23.567903798292665,27.95059515157576,65.43025287828948,8702.2236328125
61,1,3,0.008,676.1002458311548,21.43006267455908,26.001927732980775,174.04447265625,8702.2236328125
61,1,4,0.008,1211.1998457244515,27.0852609872818,34.80229655819356,458.0117701480263,8702.2236328125
