epoch,startPos,prefixLength,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
38,1,mix,0.008,413.60240236620194,12.785147707171545,20.337217173600767,12.47843451248972,3793.444091796875
38,1,1,0.008,581.8236771155844,18.275085653771054,24.121021477449588,28.522136028547934,3793.444091796875
38,1,2,0.008,366.2623820432267,8.835747068315479,19.13798270568836,34.48585537997159,3793.444091796875
38,1,3,0.008,460.8935435019517,10.783747125755657,21.468431323735594,88.2196300417878,3793.444091796875
38,1,4,0.008,274.0090055533491,6.931282577849925,16.553217377698786,199.65495219983552,3793.444091796875
38,1,5,0.008,109.95014812621017,2.8022778923623264,10.485711617539849,758.688818359375,3793.444091796875
