epoch,startPos,prefixLength,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
57,1,mix,0.007,162.159937603451,4.169843642141516,12.734203453826666,4.158128933856007,1176.75048828125
57,1,1,0.007,187.9622833462358,4.814692301404788,13.709933746967408,5.684784967542271,1176.75048828125
57,1,2,0.007,99.22258271630595,2.5610511814952854,9.961053293518008,17.82955285274621,1176.75048828125
57,1,3,0.007,103.51787646745925,2.891014416789403,10.174373517197964,90.51926832932692,1176.75048828125
57,1,4,0.007,301.1939985443187,8.344139416789403,17.354941617427546,392.2501627604167,1176.75048828125
