epoch,startPos,prefixLength,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
57,1,mix,0.007,155.60897467174237,3.885608637637779,12.474332634323263,4.314248031710986,694.5939331054688
57,1,1,0.007,175.3767259252599,4.346745200917346,13.242987802050559,5.262075250799006,694.5939331054688
57,1,2,0.007,49.83709970942516,1.3967557022634927,7.059539624467389,24.80692618233817,694.5939331054688
57,1,3,0.007,12.206361193028485,1.0172580966009264,3.493760322779524,173.6484832763672,694.5939331054688
57,1,4,0.007,2.5136908243823404e-06,0.0015827481911401264,0.0015854623377369581,694.5939331054688,694.5939331054688
