epoch,startPos,prefixLength,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
25,1,mix,0.01,297.4561772845694,10.267477777088061,17.246917906819448,10.288798746970222,7428.5126953125
25,1,1,0.01,451.30130478207315,13.217178030849027,21.24385334119197,59.4281015625,7428.5126953125
25,1,2,0.01,321.53889286627265,9.492899896434714,17.931505593961504,52.684487200797875,7428.5126953125
25,1,3,0.01,329.7501847980735,9.766790058221668,18.159024885661495,74.285126953125,7428.5126953125
25,1,4,0.01,329.67013467906895,10.031374507339205,18.156820610422656,95.23734224759616,7428.5126953125
