epoch,startPos,prefixLength,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
38,1,mix,0.008,155.79589497845652,3.937894616430094,12.481822582397834,4.305790302916344,693.2322387695312
38,1,1,0.008,179.2068380749563,4.427757109765177,13.386815830321872,5.212272471951363,693.2322387695312
38,1,2,0.008,40.58028692576657,1.4076183333132317,6.370265844198856,24.758294241768972,693.2322387695312
38,1,3,0.008,38.30816714631476,1.3451111315589515,6.189359187049558,173.3080596923828,693.2322387695312
38,1,4,0.008,13.149094058637045,2.219052473679767,3.6261679578636516,693.2322387695312,693.2322387695312
38,1,5,0.008,2.6023915221840715e-06,0.0016131929587572813,0.0016131929587572813,693.2322387695312,693.2322387695312
