epoch,startPos,prefixLength,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
38,1,mix,0.008,513.184306447332,12.524196045811742,22.653571604657223,12.974730244620902,3957.292724609375
38,1,1,0.008,716.7579583207262,17.772799669902323,26.772335690423542,29.979490337949812,3957.292724609375
38,1,2,0.008,341.20020835035683,8.317527095264918,18.471605462177802,35.651285807291664,3957.292724609375
38,1,3,0.008,434.6981349867759,10.05775491633143,20.849415698929693,92.03006336300872,3957.292724609375
38,1,4,0.008,302.7650650593629,8.107273673271994,17.400145547074107,208.278564453125,3957.292724609375
38,1,5,0.008,102.3233145958781,2.931202805830253,10.115498731939919,791.458544921875,3957.292724609375
