epoch,startPos,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
0,1,0.01,177.95229718668207,4.434261838695398,13.339876205822979,4.204954528808594,672.792724609375
1,1,0.01,177.95741941909367,4.43386025369244,13.34006819394465,4.179954910278321,668.7927856445312
2,1,0.01,177.96564195810737,4.434369928701837,13.340376379926743,4.179962539672852,668.7940063476562
3,1,0.01,177.95101820732285,4.434362119337737,13.339828267534887,4.180641174316406,668.902587890625
4,1,0.01,177.95408391462675,4.434121752590816,13.339943175089868,4.18009033203125,668.814453125
5,1,0.01,177.97227138607232,4.435117370772698,13.340624849911354,4.180181503295898,668.8290405273438
6,1,0.01,177.94744223119585,4.434642517402564,13.339694233047316,4.179964828491211,668.7943725585938
7,1,0.01,177.97672311702496,4.435619215339013,13.34079169753523,4.180118560791016,668.8189697265625
8,1,0.01,177.93495342198815,4.435621985353575,13.33922611780714,4.180799102783203,668.9278564453125
9,1,0.01,177.94818001146388,4.43458466477005,13.339721886586087,4.180084991455078,668.8135986328125
10,1,0.01,177.91213900422358,4.437412071206448,13.338370927674173,4.180571365356445,668.8914184570312
11,1,0.01,177.95476359423816,4.4340684648564865,13.339968650421865,4.180258178710938,668.84130859375
12,1,0.01,177.9349094385848,4.435625435418177,13.339224469158047,4.180542373657227,668.8867797851562
13,1,0.01,177.96043163938018,4.433782397212692,13.340181094699583,4.180091094970703,668.8145751953125
14,1,0.01,177.94518365770173,4.43481962894595,13.339609576659345,4.18017692565918,668.8283081054688
15,1,0.01,177.92111612360847,4.436707576009922,13.338707438264342,4.180011749267578,668.8018798828125
16,1,0.01,177.91768801761387,4.436976583617762,13.338578935464373,4.179915237426758,668.7864379882812
17,1,0.01,177.94904506602398,4.434516833379592,13.339754310556996,4.180118560791016,668.8189697265625
18,1,0.01,177.94851742798363,4.434558206802893,13.339734533639852,4.180108261108399,668.8173217773438
19,1,0.009000000000000001,177.95245715325433,4.434249296463549,13.339882201625857,4.180279159545899,668.8446655273438
20,1,0.009000000000000001,177.9439312219664,4.4349178461366465,13.33956263233418,4.180270385742188,668.84326171875
21,1,0.009000000000000001,177.95676561450645,4.433911509312499,13.340043688628102,4.179967880249023,668.7948608398438
22,1,0.009000000000000001,177.95381274296133,4.434143013045442,13.339933011187176,4.180353164672852,668.8565063476562
23,1,0.009000000000000001,177.95082362795677,4.434377375964598,13.339820974359318,4.180199050903321,668.8318481445312
24,1,0.009000000000000001,177.97975649765672,4.435961136452445,13.340905385229922,4.180083084106445,668.8132934570312
25,1,0.009000000000000001,177.96437827350948,4.434227438909058,13.340329016688813,4.180014801025391,668.8023681640625
26,1,0.009000000000000001,177.95473439514973,4.434070754082867,13.33996755600064,4.180173110961914,668.8276977539062
27,1,0.009000000000000001,177.9330180692801,4.435773798392336,13.339153573944643,4.180158996582032,668.825439453125
28,1,0.009000000000000001,177.9614451014499,4.433896684396952,13.340219079964537,4.180032348632812,668.80517578125
29,1,0.008,177.95118597119333,4.434348965329175,13.339834555615498,4.18018913269043,668.8302612304688
30,1,0.008,177.945485298374,4.434795974469857,13.339620882857728,4.18005599975586,668.8089599609375
31,1,0.008,177.96578479210888,4.434386034004913,13.340381733372883,4.179624938964844,668.739990234375
32,1,0.008,177.96201120319589,4.433960521888277,13.340240297805579,4.18012809753418,668.8204956054688
33,1,0.008,177.95888517833296,4.433745347231995,13.340123132052904,4.179758453369141,668.7613525390625
34,1,0.008,177.940806252511,4.435162922835954,13.339445500188942,4.179729080200195,668.7566528320312
35,1,0.008,177.94931767232646,4.434495457852679,13.3397645283688,4.180696868896485,668.9114990234375
36,1,0.008,177.9580717294246,4.433809116068005,13.340092643209964,4.17967529296875,668.748046875
37,1,0.008,177.94813399260303,4.434588273281584,13.339720161705156,4.179867935180664,668.7788696289062
38,1,0.007,177.97044250855052,4.434911184569412,13.340556304313195,4.179859924316406,668.777587890625
