modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,2,L1Loss,Adam,5,5,mix,1,1,19,0.01,461.33570626402735,13.388329343671922,21.478726830611432,13.968635191660765,4930.92822265625,./model/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-16).pth,./train_record/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-03).csv2024-04-21(21-39-03).csv,./result/epoch192024-04-21(21-39-16).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,46,0.009000000000000001,465.84925777761754,13.342387838487502,21.583541363215108,13.868074152354815,4895.43017578125,./model/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-34).pth,./train_record/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-03).csv2024-04-21(21-39-03).csv,./result/epoch462024-04-21(21-39-34).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,65,0.008,460.03192741482604,13.312558601661163,21.448354888308476,13.793069726009207,4868.95361328125,./model/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-46).pth,./train_record/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-03).csv2024-04-21(21-39-03).csv,./result/epoch652024-04-21(21-39-46).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,84,0.007,467.76711347167617,13.301456777538572,21.627924391204907,13.747028815509916,4852.701171875,./model/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-59).pth,./train_record/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-03).csv2024-04-21(21-39-03).csv,./result/epoch842024-04-21(21-39-59).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,103,0.006,466.0234445993737,13.286237049218895,21.587576163140078,13.743742253895185,4851.541015625,./model/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-40-11).pth,./train_record/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-03).csv2024-04-21(21-39-03).csv,./result/epoch1032024-04-21(21-40-11).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,104,0.005,467.8754104789835,13.328917648769044,21.630427884787288,13.732421875,4847.544921875,./model/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-40-12).pth,./train_record/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-03).csv2024-04-21(21-39-03).csv,./result/2024-04-21(21-40-12).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,122,0.004,468.50076569391473,13.279227965683132,21.644878509566986,13.704870640049576,4837.8193359375,./model/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-40-23).pth,./train_record/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-03).csv2024-04-21(21-39-03).csv,./result/epoch1222024-04-21(21-40-23).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,141,0.003,468.07035812304815,13.296381332076988,21.63493374436465,13.683459576398725,4830.26123046875,./model/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-40-36).pth,./train_record/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-03).csv2024-04-21(21-39-03).csv,./result/epoch1412024-04-21(21-40-36).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,144,0.002,466.3257567460436,13.280445722790507,21.594577021697916,13.689601130931303,4832.42919921875,./model/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-40-38).pth,./train_record/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-03).csv2024-04-21(21-39-03).csv,./result/2024-04-21(21-40-38).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,160,0.001,465.75503979815625,13.271448043801568,21.581358617986872,13.652531869688385,4819.34375,./model/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-40-49).pth,./train_record/codeforces 936_3/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-39-03).csv2024-04-21(21-39-03).csv,./result/epoch1602024-04-21(21-40-49).csv
