modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,2,L1Loss,Adam,5,2,mix,1,1,19,0.01,1255.4839829033565,19.19122948287242,35.43280941307585,19.105538383152172,10985.6845703125,./model/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-44-04).pth,./train_record/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-43-43).csv2024-04-26(16-43-43).csv,./result/epoch192024-04-26(16-44-04).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,29,0.009000000000000001,1255.439820179218,19.191454554301284,35.43218621788977,19.105297214673914,10985.5458984375,./model/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-44-14).pth,./train_record/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-43-43).csv2024-04-26(16-43-43).csv,./result/2024-04-26(16-44-14).pth
LSTM,2,L1Loss,Adam,5,2,mix,1,1,38,0.008,1255.550710924463,19.192120047983757,35.433751014032694,19.10533457880435,10985.5673828125,./model/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-44-24).pth,./train_record/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-43-43).csv2024-04-26(16-43-43).csv,./result/epoch382024-04-26(16-44-24).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,57,0.007,1255.4955441396207,19.191218400338908,35.432972555793576,19.105171535326086,10985.4736328125,./model/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-44-44).pth,./train_record/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-43-43).csv2024-04-26(16-43-43).csv,./result/epoch572024-04-26(16-44-44).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,58,0.006,1255.3906511295359,19.191845327628343,35.43149236384965,19.105108695652174,10985.4375,./model/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-44-46).pth,./train_record/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-43-43).csv2024-04-26(16-43-43).csv,./result/2024-04-26(16-44-46).pth
LSTM,2,L1Loss,Adam,5,2,mix,1,1,76,0.005,1255.47179037234,19.191286679914796,35.4326373612287,19.10503566576087,10985.3955078125,./model/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-45-06).pth,./train_record/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-43-43).csv2024-04-26(16-43-43).csv,./result/epoch762024-04-26(16-45-06).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,87,0.004,1255.511604233148,19.191244335150717,35.43319918146184,19.10505944293478,10985.4091796875,./model/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-45-18).pth,./train_record/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-43-43).csv2024-04-26(16-43-43).csv,./result/2024-04-26(16-45-18).pth
LSTM,2,L1Loss,Adam,5,2,mix,1,1,95,0.003,1255.4378548454788,19.191582240973656,35.432158484143734,19.104945652173914,10985.34375,./model/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-45-28).pth,./train_record/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-43-43).csv2024-04-26(16-43-43).csv,./result/epoch952024-04-26(16-45-28).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,114,0.002,1255.4805074245555,19.191302892294857,35.432760369812506,19.10489639945652,10985.3154296875,./model/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-45-49).pth,./train_record/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-43-43).csv2024-04-26(16-43-43).csv,./result/epoch1142024-04-26(16-45-49).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,116,0.001,1255.5149320959674,19.191142582142795,35.43324614110267,19.10484375,10985.28515625,./model/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-45-52).pth,./train_record/codeforces 936_6/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(16-43-43).csv2024-04-26(16-43-43).csv,./result/2024-04-26(16-45-52).pth
