modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,3,L1Loss,Adam,5,1,mix,1,1,19,0.01,162.90444162297314,4.156591014374166,12.763402431286618,4.166126911715989,1179.013916015625,./model/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-57-02).pth,./train_record/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-56-45).csv2024-09-22(09-56-45).csv,./result/epoch192024-09-22(09-57-02).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,29,0.009000000000000001,162.89743195583145,4.157159454916324,12.76312782807692,4.166224395428445,1179.04150390625,./model/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-57-12).pth,./train_record/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-56-45).csv2024-09-22(09-56-45).csv,./result/2024-09-22(09-57-12).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,38,0.008,162.92027492208828,4.155229804738642,12.764022677905594,4.165926336820892,1178.9571533203125,./model/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-57-19).pth,./train_record/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-56-45).csv2024-09-22(09-56-45).csv,./result/epoch382024-09-22(09-57-19).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,57,0.007,162.91139070542587,4.155968812209606,12.763674655263893,4.165757250027606,1178.9093017578125,./model/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-57-36).pth,./train_record/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-56-45).csv2024-09-22(09-56-45).csv,./result/epoch572024-09-22(09-57-36).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,58,0.006,162.9264025348375,4.154709923770225,12.764262710193547,4.165762426153931,1178.9107666015625,./model/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-57-37).pth,./train_record/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-56-45).csv2024-09-22(09-56-45).csv,./result/2024-09-22(09-57-37).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,76,0.005,162.9303643765826,4.154614402061404,12.764417901987642,4.1656343170273855,1178.87451171875,./model/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-57-54).pth,./train_record/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-56-45).csv2024-09-22(09-56-45).csv,./result/epoch762024-09-22(09-57-54).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,87,0.004,162.9348098422774,4.155141572398029,12.764592035873195,4.165595927423808,1178.8636474609375,./model/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-58-05).pth,./train_record/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-56-45).csv2024-09-22(09-56-45).csv,./result/2024-09-22(09-58-05).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,95,0.003,162.92877002771093,4.154529741929365,12.764355448972381,4.165524755686837,1178.843505859375,./model/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-58-11).pth,./train_record/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-56-45).csv2024-09-22(09-56-45).csv,./result/epoch952024-09-22(09-58-11).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,114,0.002,162.92960309511895,4.154523691957675,12.764388081499204,4.165391470433966,1178.8057861328125,./model/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-58-27).pth,./train_record/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-56-45).csv2024-09-22(09-56-45).csv,./result/epoch1142024-09-22(09-58-27).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,116,0.001,162.92978807833487,4.154526425877439,12.76439532756389,4.165314691226811,1178.7840576171875,./model/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-58-29).pth,./train_record/codeforces 948_3/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-22(09-56-45).csv2024-09-22(09-56-45).csv,./result/2024-09-22(09-58-29).pth
