modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,3,L1Loss,Adam,5,1,mix,1,1,19,0.01,151.73049322041547,3.925311379019123,12.31789321354977,4.219522825429137,1198.344482421875,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-08-16).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/LSTM_epoch19_2024-09-30(10-08-16).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,29,0.009000000000000001,151.74995070133104,3.924931037575529,12.31868299378351,4.219405483192121,1198.3111572265625,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-08-49).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/2024-09-30(10-08-49).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,38,0.008,151.74306264047024,3.924159488618883,12.318403412799494,4.21917294784331,1198.2451171875,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-09-16).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/LSTM_epoch38_2024-09-30(10-09-16).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,57,0.007,151.7324794694539,3.925066556951216,12.317973837829577,4.218962333571743,1198.185302734375,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-10-17).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/LSTM_epoch57_2024-09-30(10-10-17).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,58,0.006,151.7356261426788,3.924774894600666,12.318101564067362,4.218881096638424,1198.1622314453125,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-10-21).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/2024-09-30(10-10-21).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,76,0.005,151.73641339925553,3.924730195708123,12.318133519298105,4.218792552679357,1198.1370849609375,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-11-19).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/LSTM_epoch76_2024-09-30(10-11-19).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,87,0.004,151.741163803177,3.9243100922945944,12.318326339368388,4.218727219272667,1198.1185302734375,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-11-56).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/2024-09-30(10-11-56).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,95,0.003,151.7471185049225,3.924557894617575,12.318568037922367,4.218594403334067,1198.080810546875,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-12-22).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/LSTM_epoch95_2024-09-30(10-12-22).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,114,0.002,151.74239432811075,3.9242164414718252,12.31837628618767,4.218487376898107,1198.0504150390625,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-13-25).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/LSTM_epoch114_2024-09-30(10-13-25).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,116,0.001,151.74112924911728,3.9243374171803875,12.318324936821455,4.218439666318222,1198.036865234375,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-13-32).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/2024-09-30(10-13-32).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,133,0.0009,151.7426419782058,3.9241987299652643,12.318386338242757,4.218446543518926,1198.038818359375,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-14-31).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/LSTM_epoch133_2024-09-30(10-14-31).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,145,0.0007999999999999999,151.7431455683104,3.924152547410119,12.318406778813177,4.218420754016285,1198.031494140625,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-15-11).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/2024-09-30(10-15-11).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,152,0.0006999999999999999,151.74194438077046,3.924264691682041,12.318358022917277,4.218413017165493,1198.029296875,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-15-34).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/LSTM_epoch152_2024-09-30(10-15-34).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,171,0.0005999999999999998,151.7421562917943,3.9242463275191732,12.318366624345709,4.218410868040273,1198.0286865234375,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-16-36).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/LSTM_epoch171_2024-09-30(10-16-36).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,174,0.0004999999999999998,151.74264145524683,3.924203710231122,12.318386317015992,4.218402271539393,1198.0262451171875,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-16-46).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/2024-09-30(10-16-46).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,190,0.0003999999999999998,151.7430839752479,3.9241646792129408,12.318404278771172,4.218389376788072,1198.0225830078125,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-17-45).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/LSTM_epoch190_2024-09-30(10-17-45).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,203,0.0002999999999999998,151.74315964080864,3.924157499661181,12.318407350011146,4.218386368012764,1198.021728515625,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-18-27).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/2024-09-30(10-18-27).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,209,0.00019999999999999982,151.74357577809175,3.924121084188029,12.318424240871547,4.218374332911532,1198.018310546875,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-18-47).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-07-06).csv2024-09-30(10-07-06).csv,./result/LSTM_epoch209_2024-09-30(10-18-47).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,19,0.01,162.35765519321944,4.220006683689424,12.741964338092437,4.154241231642005,1175.6502685546875,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-21-29).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-20-17).csv2024-09-30(10-20-17).csv,./result/LSTM_epoch19_2024-09-30(10-21-29).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,29,0.009000000000000001,162.36387288423387,4.219472078732022,12.742208320547654,4.154116141922482,1175.6148681640625,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-22-05).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-20-17).csv2024-09-30(10-20-17).csv,./result/2024-09-30(10-22-05).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,38,0.008,162.37057187053577,4.218846587925955,12.742471183822067,4.15410363295053,1175.611328125,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-22-38).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-20-17).csv2024-09-30(10-20-17).csv,./result/LSTM_epoch38_2024-09-30(10-22-38).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,57,0.007,162.38228810516836,4.218185724278641,12.742930907180199,4.153955250662544,1175.5693359375,./model/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-23-47).pth,./train_record/codeforces 948_5/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-20-17).csv2024-09-30(10-20-17).csv,./result/LSTM_epoch57_2024-09-30(10-23-47).csv
