modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,2,L1Loss,Adam,5,5,mix,1,1,22,0.01,441.2599177883866,13.414998915503102,21.00618760718819,14.599988147262533,5533.3955078125,./model/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-35).pth,./train_record/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-17).csv2024-04-13(15-25-17).csv,./result/epoch222024-04-13(15-25-35).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,41,0.009000000000000001,435.32956835393736,13.40756014977732,20.864552915266056,14.568707227077837,5521.5400390625,./model/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-50).pth,./train_record/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-17).csv2024-04-13(15-25-17).csv,./result/epoch412024-04-13(15-25-50).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,46,0.008,436.01812915939877,13.410712830943446,20.881047127943532,14.559822827341689,5518.1728515625,./model/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-54).pth,./train_record/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-17).csv2024-04-13(15-25-17).csv,./result/2024-04-13(15-25-54).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,60,0.007,431.9748449039923,13.406308667775123,20.784004544456593,14.551855726418205,5515.1533203125,./model/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-26-05).pth,./train_record/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-17).csv2024-04-13(15-25-17).csv,./result/epoch602024-04-13(15-26-05).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,79,0.006,431.12334391523865,13.413115219800703,20.76350991319239,14.51360616960752,5500.65673828125,./model/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-26-20).pth,./train_record/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-17).csv2024-04-13(15-25-17).csv,./result/epoch792024-04-13(15-26-20).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,98,0.005,426.96967835313706,13.375724065111529,20.6632446230774,14.500306625164908,5495.6162109375,./model/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-26-35).pth,./train_record/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-17).csv2024-04-13(15-25-17).csv,./result/epoch982024-04-13(15-26-35).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,117,0.004,423.1718804562399,13.361362396517107,20.571141933695365,14.47884544030343,5487.482421875,./model/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-26-50).pth,./train_record/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-17).csv2024-04-13(15-25-17).csv,./result/epoch1172024-04-13(15-26-50).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,118,0.003,422.42234133198525,13.35939205238896,20.552915640657538,14.48004746248351,5487.93798828125,./model/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-26-51).pth,./train_record/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-17).csv2024-04-13(15-25-17).csv,./result/2024-04-13(15-26-51).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,136,0.002,418.3958963676916,13.373735434547548,20.454727971002,14.462421668865435,5481.2578125,./model/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-27-05).pth,./train_record/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-17).csv2024-04-13(15-25-17).csv,./result/epoch1362024-04-13(15-27-05).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,147,0.001,414.80499266576555,13.377107128289438,20.36676195829287,14.465946569920844,5482.59375,./model/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-27-14).pth,./train_record/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-17).csv2024-04-13(15-25-17).csv,./result/2024-04-13(15-27-14).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,155,0.0009,415.17345449753225,13.382831824825656,20.375805615914484,14.452270829897758,5477.41064453125,./model/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-27-20).pth,./train_record/codeforces 936_1/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-25-17).csv2024-04-13(15-25-17).csv,./result/epoch1552024-04-13(15-27-20).csv
