modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,2,L1Loss,Adam,5,5,mix,1,1,27,0.01,454.4507250189472,12.992827616185899,21.317849915480387,13.99151141826923,5274.7998046875,./model/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-37-09).pth,./train_record/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-36-47).csv2024-04-13(15-36-47).csv,./result/epoch272024-04-13(15-37-09).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,45,0.009000000000000001,454.62116829302016,13.024881177267451,21.32184720639889,13.969310811090848,5266.43017578125,./model/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-37-23).pth,./train_record/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-36-47).csv2024-04-13(15-36-47).csv,./result/2024-04-13(15-37-23).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,46,0.008,456.2859224242572,13.003180543081776,21.36085022709202,13.961951622596153,5263.65576171875,./model/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-37-24).pth,./train_record/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-36-47).csv2024-04-13(15-36-47).csv,./result/epoch462024-04-13(15-37-24).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,65,0.007,457.27681530780734,13.009528383479756,21.384031783267798,13.920907503730106,5248.18212890625,./model/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-37-39).pth,./train_record/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-36-47).csv2024-04-13(15-36-47).csv,./result/epoch652024-04-13(15-37-39).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,75,0.006,455.4319759736799,13.047638167867994,21.340852278521584,13.915744933272546,5246.23583984375,./model/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-37-47).pth,./train_record/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-36-47).csv2024-04-13(15-36-47).csv,./result/2024-04-13(15-37-47).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,84,0.005,457.2721745195934,13.046106282370106,21.38392327239306,13.904932806283156,5242.15966796875,./model/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-37-54).pth,./train_record/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-36-47).csv2024-04-13(15-36-47).csv,./result/epoch842024-04-13(15-37-54).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,103,0.004,459.546084027684,13.059065099943215,21.4370260070674,13.8793504952752,5232.51513671875,./model/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-38-09).pth,./train_record/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-36-47).csv2024-04-13(15-36-47).csv,./result/epoch1032024-04-13(15-38-09).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,104,0.003,456.2575159640332,13.045568336802683,21.360185297979818,13.866827441147215,5227.7939453125,./model/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-38-09).pth,./train_record/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-36-47).csv2024-04-13(15-36-47).csv,./result/2024-04-13(15-38-09).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,122,0.002,456.77124187328116,13.023190629861917,21.37220722979452,13.865493410145888,5227.291015625,./model/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-38-24).pth,./train_record/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-36-47).csv2024-04-13(15-36-47).csv,./result/epoch1222024-04-13(15-38-24).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,133,0.001,459.33845889716696,13.043052866238698,21.432182784242183,13.837255988892572,5216.6455078125,./model/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-38-32).pth,./train_record/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-36-47).csv2024-04-13(15-36-47).csv,./result/2024-04-13(15-38-32).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,141,0.0009,460.37736587824617,13.04293134109989,21.456406173407657,13.845744570623342,5219.845703125,./model/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-38-38).pth,./train_record/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-36-47).csv2024-04-13(15-36-47).csv,./result/epoch1412024-04-13(15-38-38).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,160,0.0007999999999999999,459.0275266613861,13.061706426189204,21.424927693259225,13.854477940566976,5223.13818359375,./model/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-38-53).pth,./train_record/codeforces 936_2/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-13(15-36-47).csv2024-04-13(15-36-47).csv,./result/epoch1602024-04-13(15-38-53).csv
