modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,3,L1Loss,Adam,5,1,mix,1,1,19,0.01,171.80085304248925,4.396900331953026,13.107282443072982,4.112307275563163,1163.782958984375,./model/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-05-34).pth,./train_record/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-04-19).csv2024-09-30(12-04-19).csv,./result/LSTM_epoch19_2024-09-30(12-05-34).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,29,0.009000000000000001,171.80366467923744,4.3967218572842555,13.107389697389692,4.112453932475707,1163.824462890625,./model/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-06-12).pth,./train_record/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-04-19).csv2024-09-30(12-04-19).csv,./result/2024-09-30(12-06-12).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,38,0.008,171.81641600625892,4.396198683584172,13.107876105847923,4.112218418727915,1163.7578125,./model/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-06-44).pth,./train_record/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-04-19).csv2024-09-30(12-04-19).csv,./result/LSTM_epoch38_2024-09-30(12-06-44).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,57,0.007,171.82083531054468,4.396664414996913,13.108044679148172,4.1122809635876765,1163.7755126953125,./model/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-07-48).pth,./train_record/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-04-19).csv2024-09-30(12-04-19).csv,./result/LSTM_epoch57_2024-09-30(12-07-48).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,58,0.006,171.80854151933048,4.396326815180101,13.107575730062766,4.112038979681979,1163.70703125,./model/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-07-51).pth,./train_record/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-04-19).csv2024-09-30(12-04-19).csv,./result/2024-09-30(12-07-51).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,76,0.005,171.8115555363032,4.396079303881315,13.10769070188579,4.1121036812610425,1163.725341796875,./model/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-08-51).pth,./train_record/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-04-19).csv2024-09-30(12-04-19).csv,./result/LSTM_epoch76_2024-09-30(12-08-51).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,87,0.004,171.8132832931385,4.395973223086808,13.107756607945484,4.111870755576414,1163.659423828125,./model/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-09-27).pth,./train_record/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-04-19).csv2024-09-30(12-04-19).csv,./result/2024-09-30(12-09-27).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,95,0.003,171.8090482799448,4.396305926404745,13.107595060877674,4.111805191309629,1163.640869140625,./model/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-09-54).pth,./train_record/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-04-19).csv2024-09-30(12-04-19).csv,./result/LSTM_epoch95_2024-09-30(12-09-54).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,114,0.002,171.8125106418572,4.3960410401877414,13.107727134856646,4.111780604709585,1163.6339111328125,./model/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-10-57).pth,./train_record/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-04-19).csv2024-09-30(12-04-19).csv,./result/LSTM_epoch114_2024-09-30(12-10-57).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,116,0.001,171.81364863108033,4.3959624917215985,13.10777054388275,4.111655514990062,1163.5985107421875,./model/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-11-04).pth,./train_record/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-04-19).csv2024-09-30(12-04-19).csv,./result/2024-09-30(12-11-04).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,133,0.0009,171.81458622747982,4.395928977994322,13.107806308741361,4.111647319456714,1163.59619140625,./model/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-12-02).pth,./train_record/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-04-19).csv2024-09-30(12-04-19).csv,./result/LSTM_epoch133_2024-09-30(12-12-02).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,145,0.0007999999999999999,171.81632215748814,4.396124343098362,13.1078725259856,4.11166414186727,1163.6009521484375,./model/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-12-42).pth,./train_record/codeforces 948_7/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(12-04-19).csv2024-09-30(12-04-19).csv,./result/2024-09-30(12-12-42).pth
