modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,2,L1Loss,Adam,5,5,mix,1,1,20,0.01,461.91287469506585,13.846119707754838,21.492158446630388,14.079944833739555,5054.7001953125,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-30).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/epoch202024-04-26(18-16-30).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,32,0.009000000000000001,466.59808824971606,13.839691727140265,21.600881654453737,14.063039965616296,5048.63134765625,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-39).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/2024-04-26(18-16-39).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,39,0.008,465.39216859381537,13.812624702781338,21.572949927949477,14.05760086612117,5046.6787109375,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-45).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/epoch392024-04-26(18-16-45).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,58,0.007,468.88160431071253,13.813519886911319,21.65367415268625,14.017259858112814,5032.1962890625,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-59).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/epoch582024-04-26(18-16-59).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,61,0.006,468.7553724219379,13.820654005425151,21.65075916502555,14.021172908687326,5033.60107421875,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-17-01).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/2024-04-26(18-17-01).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,77,0.005,469.46324586894764,13.79947437004224,21.667100541349495,14.004243558495821,5027.5234375,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-17-12).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/epoch772024-04-26(18-17-12).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,90,0.004,465.4553935601643,13.797560792131904,21.574415254188565,13.996069267931755,5024.5888671875,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-17-21).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/2024-04-26(18-17-21).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,96,0.003,467.9273027178543,13.776847258813024,21.63162737100134,13.989195247214484,5022.12109375,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-17-26).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/epoch962024-04-26(18-17-26).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,115,0.002,465.906350454122,13.809229450248736,21.58486392021321,13.975546494167828,5017.22119140625,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-17-40).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/epoch1152024-04-26(18-17-40).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,119,0.001,462.60813953539105,13.800242857438688,21.50832721378841,13.981248095839137,5019.26806640625,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-17-43).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/2024-04-26(18-17-43).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,134,0.0009,462.31424308930417,13.781623444207819,21.501493973426687,13.973423354805014,5016.458984375,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-17-54).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/epoch1342024-04-26(18-17-54).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,148,0.0007999999999999999,462.7974257463648,13.798534813218724,21.51272706437668,13.96825627829039,5014.60400390625,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-18-04).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/2024-04-26(18-18-04).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,153,0.0006999999999999999,462.9184220851869,13.792846873702128,21.515539084233676,13.95765554274025,5010.79833984375,./model/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-18-08).pth,./train_record/codeforces 936_5/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-26(18-16-15).csv2024-04-26(18-16-15).csv,./result/epoch1532024-04-26(18-18-08).csv
