modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,3,L1Loss,Adam,5,1,mix,1,1,19,0.01,156.18886624471884,4.116867055299915,12.497554410552445,4.184500003450751,1184.2135009765625,./model/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-36-05).pth,./train_record/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-35-00).csv2024-09-30(10-35-00).csv,./result/LSTM_epoch19_2024-09-30(10-36-05).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,29,0.009000000000000001,156.15906041080765,4.113760690987778,12.496361886997658,4.18420367021864,1184.129638671875,./model/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-36-47).pth,./train_record/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-35-00).csv2024-09-30(10-35-00).csv,./result/2024-09-30(10-36-47).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,38,0.008,156.15852964720813,4.11379904060027,12.496340650254703,4.184091520814929,1184.097900390625,./model/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-37-26).pth,./train_record/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-35-00).csv2024-09-30(10-35-00).csv,./result/LSTM_epoch38_2024-09-30(10-37-26).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,57,0.007,156.170762843388,4.114667125823243,12.496830111807874,4.184064777495583,1184.09033203125,./model/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-38-43).pth,./train_record/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-35-00).csv2024-09-30(10-35-00).csv,./result/LSTM_epoch57_2024-09-30(10-38-43).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,58,0.006,156.1521475862043,4.114337187985205,12.496085290450138,4.184188141839664,1184.125244140625,./model/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-38-47).pth,./train_record/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-35-00).csv2024-09-30(10-35-00).csv,./result/2024-09-30(10-38-47).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,19,0.01,163.9120078783924,4.278742835158444,12.802812498759497,4.134606459115504,1170.0936279296875,./model/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-40-23).pth,./train_record/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-39-13).csv2024-09-30(10-39-13).csv,./result/LSTM_epoch19_2024-09-30(10-40-23).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,29,0.009000000000000001,163.91600954411442,4.278410629045164,12.802968778533923,4.1345257978136045,1170.07080078125,./model/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-41-01).pth,./train_record/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-39-13).csv2024-09-30(10-39-13).csv,./result/2024-09-30(10-41-01).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,38,0.008,163.91045631074985,4.278903896842999,12.802751903819345,4.134179428693684,1169.9727783203125,./model/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-41-33).pth,./train_record/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-39-13).csv2024-09-30(10-39-13).csv,./result/LSTM_epoch38_2024-09-30(10-41-33).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,57,0.007,163.91865310560928,4.278220324220323,12.803072018293472,4.134252757149956,1169.9935302734375,./model/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-42-39).pth,./train_record/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-39-13).csv2024-09-30(10-39-13).csv,./result/LSTM_epoch57_2024-09-30(10-42-39).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,58,0.006,163.92139628123158,4.278347119135929,12.803179147431765,4.134244130272747,1169.9910888671875,./model/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-42-42).pth,./train_record/codeforces 948_6/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(10-39-13).csv2024-09-30(10-39-13).csv,./result/2024-09-30(10-42-42).pth
