modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,3,L1Loss,Adam,5,1,mix,1,1,19,0.01,156.6808939174042,4.1429339959773115,12.517223890200423,4.175030280339001,1181.5335693359375,./model/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-28-35).pth,./train_record/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-27-31).csv2024-09-30(09-27-31).csv,./result/LSTM_epoch19_2024-09-30(09-28-35).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,29,0.009000000000000001,156.67212348387588,4.142317916303361,12.516873550686524,4.175037613184629,1181.53564453125,./model/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-29-03).pth,./train_record/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-27-31).csv2024-09-30(09-27-31).csv,./result/2024-09-30(09-29-03).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,38,0.008,156.65957550160167,4.143405987416488,12.516372297978423,4.1747421426402385,1181.4520263671875,./model/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-29-36).pth,./train_record/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-27-31).csv2024-09-30(09-27-31).csv,./result/LSTM_epoch38_2024-09-30(09-29-36).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,57,0.007,156.66056591327313,4.1433217249538155,12.516411862561615,4.174664932089223,1181.43017578125,./model/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-30-39).pth,./train_record/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-27-31).csv2024-09-30(09-27-31).csv,./result/LSTM_epoch57_2024-09-30(09-30-39).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,58,0.006,156.6936097892764,4.144478691743695,12.517731814880698,4.1746368947382955,1181.4222412109375,./model/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-30-42).pth,./train_record/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-27-31).csv2024-09-30(09-27-31).csv,./result/2024-09-30(09-30-42).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,76,0.005,156.67802320944205,4.142589994694444,12.517109219362194,4.174410439211573,1181.358154296875,./model/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-31-44).pth,./train_record/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-27-31).csv2024-09-30(09-27-31).csv,./result/LSTM_epoch76_2024-09-30(09-31-44).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,87,0.004,156.6728382091897,4.142295663368121,12.51690210112669,4.174369030200972,1181.346435546875,./model/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-32-22).pth,./train_record/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-27-31).csv2024-09-30(09-27-31).csv,./result/2024-09-30(09-32-22).pth
LSTM,3,L1Loss,Adam,5,1,mix,1,1,95,0.003,156.6726349570356,4.14231098464222,12.51689398201629,4.174264644986749,1181.31689453125,./model/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-32-48).pth,./train_record/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-27-31).csv2024-09-30(09-27-31).csv,./result/LSTM_epoch95_2024-09-30(09-32-48).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,114,0.002,156.67617766924997,4.142354103815206,12.517035498441713,4.174199512063825,1181.2984619140625,./model/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-33-55).pth,./train_record/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-27-31).csv2024-09-30(09-27-31).csv,./result/LSTM_epoch114_2024-09-30(09-33-55).csv
LSTM,3,L1Loss,Adam,5,1,mix,1,1,116,0.001,156.67358613080117,4.142251092794458,12.516931977557487,4.174124889575972,1181.27734375,./model/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-34-01).pth,./train_record/codeforces 948_4/LSTM/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypemix_nLayer1_dropout1/2024-09-30(09-27-31).csv2024-09-30(09-27-31).csv,./result/2024-09-30(09-34-01).pth
