modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,2,L1Loss,Adam,5,5,mix,1,1,37,0.01,806.1167645818307,19.043059343197307,28.392195487172714,19.053741004079434,7735.81884765625,./model/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-31-54).pth,./train_record/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-31-24).csv2024-04-27(11-31-24).csv,./result/epoch372024-04-27(11-31-54).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,57,0.009000000000000001,797.9491931581069,18.848812953370516,28.247994497983516,18.72111924645936,7600.7744140625,./model/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-32-12).pth,./train_record/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-31-24).csv2024-04-27(11-31-24).csv,./result/epoch572024-04-27(11-32-12).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,94,0.008,788.0325478483458,18.609838089786592,28.071917423794652,18.479975658097292,7502.8701171875,./model/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-32-45).pth,./train_record/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-31-24).csv2024-04-27(11-31-24).csv,./result/epoch942024-04-27(11-32-45).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,126,0.007,792.7336823485213,18.942454901549333,28.15552667503347,18.686092884082512,7586.5537109375,./model/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-33-13).pth,./train_record/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-31-24).csv2024-04-27(11-31-24).csv,./result/epoch1262024-04-27(11-33-13).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,159,0.006,785.3844786329597,18.665482788268335,28.024711927742626,18.536809911868843,7525.94482421875,./model/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-33-44).pth,./train_record/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-31-24).csv2024-04-27(11-31-24).csv,./result/epoch1592024-04-27(11-33-44).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,178,0.005,793.3384661079776,18.785728053707896,28.166264681494024,18.63318773091133,7565.07421875,./model/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-34-00).pth,./train_record/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-31-24).csv2024-04-27(11-31-24).csv,./result/epoch1782024-04-27(11-34-00).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,197,0.004,772.5384859785519,18.678832284609477,27.79457655692117,18.474016462053573,7500.45068359375,./model/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-34-16).pth,./train_record/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-31-24).csv2024-04-27(11-31-24).csv,./result/epoch1972024-04-27(11-34-16).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,216,0.003,784.081906580822,18.545614007652784,28.00146257931578,18.345406067195196,7448.23486328125,./model/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-34-32).pth,./train_record/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-31-24).csv2024-04-27(11-31-24).csv,./result/epoch2162024-04-27(11-34-32).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,248,0.002,775.9748587704344,18.526696441473206,27.856325291941044,18.283442454972292,7423.07763671875,./model/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-35-00).pth,./train_record/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-31-24).csv2024-04-27(11-31-24).csv,./result/epoch2482024-04-27(11-35-00).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,267,0.001,782.918455715393,18.596914567452313,27.98068004383369,18.244108153094214,7407.10791015625,./model/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-35-16).pth,./train_record/codeforces 936_11/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(11-31-24).csv2024-04-27(11-31-24).csv,./result/epoch2672024-04-27(11-35-16).csv
