modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,2,L1Loss,Adam,5,5,mix,1,1,24,0.01,784.2447597921993,18.451359122732413,28.004370369501245,18.048377218364198,7309.5927734375,./model/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-18-36).pth,./train_record/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-18-14).csv2024-04-27(22-18-14).csv,./result/epoch242024-04-27(22-18-36).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,56,0.009000000000000001,783.2981790359872,18.43408023222633,27.987464676815357,18.041612413194443,7306.85302734375,./model/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-19-03).pth,./train_record/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-18-14).csv2024-04-27(22-18-14).csv,./result/epoch562024-04-27(22-19-03).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,82,0.008,786.1771695039349,18.47250206872173,28.038851073179423,18.00494068287037,7292.0009765625,./model/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-19-24).pth,./train_record/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-18-14).csv2024-04-27(22-18-14).csv,./result/epoch822024-04-27(22-19-24).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,101,0.007,778.1806950292911,18.382184885766197,27.89589028923958,17.96379364390432,7275.33642578125,./model/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-19-40).pth,./train_record/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-18-14).csv2024-04-27(22-18-14).csv,./result/epoch1012024-04-27(22-19-40).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,120,0.006,780.9781376366315,18.389313324119733,27.945986073792984,17.987405960648147,7284.8994140625,./model/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-19-56).pth,./train_record/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-18-14).csv2024-04-27(22-18-14).csv,./result/epoch1202024-04-27(22-19-56).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,139,0.005,783.2963787048492,18.394017854073773,27.987432513627418,17.983211564429013,7283.20068359375,./model/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-20-11).pth,./train_record/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-18-14).csv2024-04-27(22-18-14).csv,./result/epoch1392024-04-27(22-20-11).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,158,0.004,782.1798298264018,18.38298052225424,27.967478074120336,17.954759837962964,7271.677734375,./model/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-20-27).pth,./train_record/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-18-14).csv2024-04-27(22-18-14).csv,./result/epoch1582024-04-27(22-20-27).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,162,0.003,781.9557052385511,18.37978828691918,27.963470908285885,17.945992476851853,7268.126953125,./model/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-20-30).pth,./train_record/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-18-14).csv2024-04-27(22-18-14).csv,./result/2024-04-27(22-20-30).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,178,0.002,781.9622899765438,18.35748634338379,27.96358864624753,17.930846113040122,7261.99267578125,./model/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-20-43).pth,./train_record/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-18-14).csv2024-04-27(22-18-14).csv,./result/epoch1782024-04-27(22-20-43).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,195,0.001,780.1127385953265,18.351164861865666,27.930498359236744,17.912596450617283,7254.6015625,./model/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-20-57).pth,./train_record/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-18-14).csv2024-04-27(22-18-14).csv,./result/2024-04-27(22-20-57).pth
LSTM,2,L1Loss,Adam,5,5,mix,1,1,197,0.0009,780.936475646088,18.35296741179798,27.945240661803002,17.91358024691358,7255.0,./model/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-20-59).pth,./train_record/codeforces 936_12/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-27(22-18-14).csv2024-04-27(22-18-14).csv,./result/epoch1972024-04-27(22-20-59).csv
