modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,2,L1Loss,Adam,5,2,mix,1,1,27,0.01,948.8759376415309,23.12810375225998,30.80382991839701,23.196583443409345,41707.45703125,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-48-05).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch272024-04-21(20-48-05).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,124,0.009000000000000001,960.2241231922001,23.39988006953341,30.98748333105159,23.339885028503893,41965.11328125,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-53-42).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch1242024-04-21(20-53-42).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,150,0.008,971.7838101677489,23.39538713015332,31.173447197378557,23.43686344201891,42139.48046875,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-55-11).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch1502024-04-21(20-55-11).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,180,0.007,957.3941951630358,23.2990004248594,30.94178720053248,23.382603934927698,42041.921875,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-56-55).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch1802024-04-21(20-56-55).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,237,0.006,1018.5700582895486,23.28638232631533,31.9150443880241,23.3176924012792,41925.2109375,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(21-00-20).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch2372024-04-21(21-00-20).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,266,0.005,1023.854782781381,23.27779827268302,31.997730900508884,23.389225875973302,42053.828125,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(21-02-04).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch2662024-04-21(21-02-04).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,310,0.004,943.114600750401,23.313827096507364,30.710170965828258,23.348662141963292,41980.89453125,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(21-04-36).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch3102024-04-21(21-04-36).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,333,0.003,1027.9785974439933,23.27363122129879,32.06210531833481,23.290665843993327,41876.6171875,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(21-05-57).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch3332024-04-21(21-05-57).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,359,0.002,1016.1440170139226,23.273857946778097,31.877013928753154,23.242383029755285,41789.8046875,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(21-07-26).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch3592024-04-21(21-07-26).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,380,0.001,1021.8774783621619,23.257526050196685,31.966818395989332,23.229938647107897,41767.4296875,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(21-08-38).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch3802024-04-21(21-08-38).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,400,0.0009,1021.6024111699278,23.250960189033588,31.962515720292227,23.239934562708566,41785.40234375,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(21-09-47).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch4002024-04-21(21-09-47).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,420,0.0007999999999999999,1027.1772948638811,23.27563810235724,32.04960678173573,23.228463483731925,41764.77734375,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(21-10-57).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch4202024-04-21(21-10-57).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,454,0.0006999999999999999,1023.7576991458645,23.270082640867194,31.996213825167885,23.23143770856507,41770.125,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(21-12-57).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch4542024-04-21(21-12-57).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,481,0.0005999999999999998,1023.540589003235,23.23638728673762,31.992820897870743,23.223940228726363,41756.64453125,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(21-14-30).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-21(20-46-22).csv2024-04-21(20-46-22).csv,./result/epoch4812024-04-21(21-14-30).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,39,0.01,602.763651889821,15.926395597472725,24.551245424414237,15.76745205965909,8672.0986328125,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-21-39).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-20-57).csv2024-04-21(21-20-57).csv,./result/epoch392024-04-21(21-21-39).csv
LSTM,2,L1Loss,Adam,5,5,mix,1,1,58,0.009000000000000001,597.4942619002916,15.913139736751303,24.44369574962615,15.748290127840908,8661.5595703125,./model/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-21-59).pth,./train_record/codeforces 936_4/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos5_trainTypemix_nLayer1_dropout1/2024-04-21(21-20-57).csv2024-04-21(21-20-57).csv,./result/epoch582024-04-21(21-21-59).csv
