modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTM,2,L1Loss,Adam,5,2,mix,1,1,34,0.01,443.75983072844133,14.351090772528398,21.065607770212598,13.82696883979885,2405.892578125,./model/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-38).pth,./train_record/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-27).csv2024-04-26(17-14-27).csv,./result/epoch342024-04-26(17-14-38).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,53,0.009000000000000001,439.4860959300856,14.22539956004996,20.963923676880853,13.667644632273706,2378.170166015625,./model/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-44).pth,./train_record/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-27).csv2024-04-26(17-14-27).csv,./result/epoch532024-04-26(17-14-44).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,72,0.008,443.75146249609764,14.212779663424742,21.06540914618317,13.581827799479166,2363.238037109375,./model/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-50).pth,./train_record/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-27).csv2024-04-26(17-14-27).csv,./result/epoch722024-04-26(17-14-50).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,91,0.007,435.7698236768058,14.100542880986866,20.875100566866877,13.540852864583334,2356.1083984375,./model/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-56).pth,./train_record/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-27).csv2024-04-26(17-14-27).csv,./result/epoch912024-04-26(17-14-56).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,110,0.006,438.8282211302318,14.198844112220563,20.948227159600684,13.550803699712644,2357.83984375,./model/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-15-02).pth,./train_record/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-27).csv2024-04-26(17-14-27).csv,./result/epoch1102024-04-26(17-15-02).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,130,0.005,440.987465990402,14.198284578009655,20.999701569079548,13.498365380298132,2348.715576171875,./model/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-15-09).pth,./train_record/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-27).csv2024-04-26(17-14-27).csv,./result/epoch1302024-04-26(17-15-09).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,149,0.004,441.0564048179846,14.234839027806332,21.0013429289173,13.534811085668103,2355.05712890625,./model/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-15-16).pth,./train_record/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-27).csv2024-04-26(17-14-27).csv,./result/epoch1492024-04-26(17-15-16).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,168,0.003,445.63292860826226,14.207112930322948,21.11001962595635,13.455479413613507,2341.25341796875,./model/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-15-22).pth,./train_record/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-27).csv2024-04-26(17-14-27).csv,./result/epoch1682024-04-26(17-15-22).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,187,0.002,438.80429760725997,14.18608170747757,20.94765613636189,13.432120487607758,2337.18896484375,./model/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-15-29).pth,./train_record/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-27).csv2024-04-26(17-14-27).csv,./result/epoch1872024-04-26(17-15-29).csv
LSTM,2,L1Loss,Adam,5,2,mix,1,1,207,0.001,437.08612319199233,14.151444073727257,20.906604774376742,13.459921650502874,2342.0263671875,./model/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-15-36).pth,./train_record/codeforces 936_7/LSTM/embdDim2_lossL1Loss_optimAdam_hiddenDim5_startPos2_trainTypemix_nLayer1_dropout1/2024-04-26(17-14-27).csv2024-04-26(17-14-27).csv,./result/epoch2072024-04-26(17-15-36).csv
