modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTMAtt,3,L1Loss,Adam,5,1,iteration,1,1,25,0.01,817.5338635406206,22.48752025018136,28.592549091338824,21.3413823445638,4097.54541015625,./model/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-35-56).pth,./train_record/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-35-40).csv2024-10-19(17-35-40).csv,./result/trans_length1epoch252024-10-19(17-35-56).csv
LSTMAtt,3,L1Loss,Adam,5,1,iteration,1,1,38,0.009000000000000001,802.3777216928802,22.391451068843406,28.326272640304797,21.337732950846355,4096.8447265625,./model/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-36-04).pth,./train_record/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-35-40).csv2024-10-19(17-35-40).csv,./result/length1epoch382024-10-19(17-36-04).csv
LSTMAtt,3,L1Loss,Adam,5,1,iteration,1,1,44,0.008,792.8038877030493,22.25526839743058,28.15677338941821,21.34105173746745,4097.48193359375,./model/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-36-08).pth,./train_record/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-35-40).csv2024-10-19(17-35-40).csv,./result/trans_length1epoch442024-10-19(17-36-08).csv
LSTMAtt,3,L1Loss,Adam,5,1,iteration,1,1,63,0.007,802.6486526469465,22.360691509520013,28.331054562916407,21.33874003092448,4097.0380859375,./model/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-36-20).pth,./train_record/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-35-40).csv2024-10-19(17-35-40).csv,./result/trans_length1epoch632024-10-19(17-36-20).csv
LSTMAtt,3,L1Loss,Adam,5,1,iteration,1,1,67,0.006,797.652810531842,22.32663084194064,28.242747928129123,21.331724802652996,4095.691162109375,./model/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-36-23).pth,./train_record/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-35-40).csv2024-10-19(17-35-40).csv,./result/length1epoch672024-10-19(17-36-23).csv
LSTMAtt,3,L1Loss,Adam,5,1,iteration,1,1,82,0.005,792.4473274853281,22.253030367195606,28.150440982075718,21.339686075846355,4097.2197265625,./model/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-36-33).pth,./train_record/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-35-40).csv2024-10-19(17-35-40).csv,./result/trans_length1epoch822024-10-19(17-36-33).csv
LSTMAtt,3,L1Loss,Adam,5,1,iteration,1,1,96,0.004,787.6497807180027,22.231792566676933,28.065098979301723,21.330398559570312,4095.4365234375,./model/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-36-42).pth,./train_record/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-35-40).csv2024-10-19(17-35-40).csv,./result/length1epoch962024-10-19(17-36-42).csv
LSTMAtt,3,L1Loss,Adam,5,1,iteration,1,1,101,0.003,791.8191183869304,22.2994300921758,28.139280701306678,21.329991658528645,4095.3583984375,./model/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-36-45).pth,./train_record/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-35-40).csv2024-10-19(17-35-40).csv,./result/trans_length1epoch1012024-10-19(17-36-45).csv
LSTMAtt,3,L1Loss,Adam,5,1,iteration,1,1,120,0.002,785.26142671933,22.177971377968788,28.02251642374985,21.309412638346355,4091.4072265625,./model/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-36-57).pth,./train_record/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-35-40).csv2024-10-19(17-35-40).csv,./result/trans_length1epoch1202024-10-19(17-36-57).csv
LSTMAtt,3,L1Loss,Adam,5,1,iteration,1,1,125,0.001,789.2555519450094,22.250126068790752,28.093692387171348,21.32185236612956,4093.795654296875,./model/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-37-01).pth,./train_record/codeforces 936/LSTMAtt/embdDim3_lossL1Loss_optimAdam_hiddenDim5_startPos1_trainTypeiteration_nLayer1_dropout1/2024-10-19(17-35-40).csv2024-10-19(17-35-40).csv,./result/length1epoch1252024-10-19(17-37-01).csv
