modelType,embdDim,lossType,optimType,hiddenDim,startPos,trainType,layerNum,dropout,epoch,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss,modelFile,recordFile,resultFile
LSTMAtt,10,L1Loss,Adam,14,3,mix,2,0.3,19,0.01,407.1578316690542,9.413925522149839,20.178152335361485,15.958400065104167,1196.8800048828125,./model/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-27(20-08-39).pth,./train_record/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-27(20-08-14).csv2025-05-27(20-08-14).csv,./result/LSTMAtt_epoch19_2025-05-27(20-08-39).csv
LSTMAtt,10,L1Loss,Adam,14,3,mix,2,0.3,29,0.009000000000000001,407.20554290340914,9.412652575945629,20.179334550559616,15.957957356770834,1196.8468017578125,./model/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-27(20-08-52).pth,./train_record/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-27(20-08-14).csv2025-05-27(20-08-14).csv,./result/2025-05-27(20-08-52).pth
LSTMAtt,10,L1Loss,Adam,14,3,mix,2,0.3,38,0.008,407.2135042744678,9.412434845223714,20.17953181504635,15.958331705729167,1196.8748779296875,./model/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-27(20-09-05).pth,./train_record/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-27(20-08-14).csv2025-05-27(20-08-14).csv,./result/LSTMAtt_epoch38_2025-05-27(20-09-05).csv
LSTMAtt,10,L1Loss,Adam,14,1,mix,2,0.3,20,0.01,795.0488323091004,23.851518417596818,28.196610298209613,23.64929020579268,9696.208984375,./model/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos1_trainTypemix_nLayer2_dropout0.3/2025-05-28(09-01-19).pth,./train_record/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos1_trainTypemix_nLayer2_dropout0.3/2025-05-28(08-59-30).csv2025-05-28(08-59-30).csv,./result/LSTMAtt_epoch20_2025-05-28(09-01-19).csv
LSTMAtt,10,L1Loss,Adam,14,1,mix,2,0.3,39,0.009000000000000001,794.121983626704,23.84393334388733,28.180170042544173,23.63188595655488,9689.0732421875,./model/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos1_trainTypemix_nLayer2_dropout0.3/2025-05-28(09-02-55).pth,./train_record/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos1_trainTypemix_nLayer2_dropout0.3/2025-05-28(08-59-30).csv2025-05-28(08-59-30).csv,./result/LSTMAtt_epoch39_2025-05-28(09-02-55).csv
LSTMAtt,10,L1Loss,Adam,14,3,mix,2,0.3,38,0.01,515.3436214173979,18.847868289266312,22.701181057764327,17.624778280452805,863.6141357421875,./model/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-28(09-05-05).pth,./train_record/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-28(09-04-44).csv2025-05-28(09-04-44).csv,./result/LSTMAtt_epoch38_2025-05-28(09-05-05).csv
LSTMAtt,10,L1Loss,Adam,14,3,mix,2,0.3,50,0.009000000000000001,507.09139133041793,18.715765603951045,22.518689822687687,17.53301254583865,859.1176147460938,./model/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-28(09-05-13).pth,./train_record/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-28(09-04-44).csv2025-05-28(09-04-44).csv,./result/2025-05-28(09-05-13).pth
LSTMAtt,10,L1Loss,Adam,14,3,mix,2,0.3,57,0.008,506.72877654904835,18.68281574334417,22.510636964534086,17.518223353794642,858.3929443359375,./model/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-28(09-05-17).pth,./train_record/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-28(09-04-44).csv2025-05-28(09-04-44).csv,./result/LSTMAtt_epoch57_2025-05-28(09-05-17).csv
LSTMAtt,10,L1Loss,Adam,14,3,mix,2,0.3,19,0.01,860.8837622144625,15.180362426703747,29.3408207488213,16.34526928051098,2419.099853515625,./model/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-28(09-09-54).pth,./train_record/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-28(09-09-20).csv2025-05-28(09-09-20).csv,./result/LSTMAtt_epoch19_2025-05-28(09-09-54).csv
LSTMAtt,10,L1Loss,Adam,14,3,mix,2,0.3,29,0.009000000000000001,860.9632120520096,15.180295677099037,29.34217463058949,16.34535670924831,2419.11279296875,./model/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-28(09-10-12).pth,./train_record/codeforces 936_15/LSTMAtt/embdDim10_lossL1Loss_optimAdam_hiddenDim14_startPos3_trainTypemix_nLayer2_dropout0.3/2025-05-28(09-09-20).csv2025-05-28(09-09-20).csv,./result/2025-05-28(09-10-12).pth
