epoch,startPos,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
0,1,0.01,534.0113507817424,13.05148699291522,23.1086856134602,12.855400710809427,3920.897216796875
1,1,0.01,497.5925693511673,12.909930949465238,22.306783034565232,12.794106205174181,3902.202392578125
2,1,0.01,431.2350363894624,12.739481153970512,20.76619937276589,12.640625800461066,3855.390869140625
3,1,0.01,445.9442665470587,12.790278375844242,21.117392512975144,12.594819415983606,3841.419921875
4,1,0.01,414.71942857484197,12.693516449670174,20.36466126835509,12.581686251280738,3837.414306640625
5,1,0.01,411.3322316633333,12.689573916092563,20.281327167208097,12.572260021772541,3834.539306640625
6,1,0.01,412.0339184661806,12.686937986286479,20.298618634433737,12.561918865266394,3831.38525390625
7,1,0.01,425.4381448632746,12.731494844673419,20.62615196451521,12.551935514856558,3828.34033203125
8,1,0.01,409.2621944940809,12.679856912861881,20.230229719261246,12.583841092469262,3838.071533203125
9,1,0.01,409.1511322422953,12.66364803168826,20.227484575257876,12.556959208504098,3829.87255859375
10,1,0.01,407.7218661578941,12.655247153520778,20.19212386446493,12.547749103483607,3827.0634765625
11,1,0.01,407.6211215092325,12.653101414575108,20.18962905823761,12.546119364754098,3826.56640625
12,1,0.01,407.65139229016984,12.655886595439794,20.19037870596215,12.546648469518443,3826.727783203125
13,1,0.01,407.6307773111417,12.659296724558263,20.189868184590548,12.545406954405738,3826.34912109375
14,1,0.01,406.9596397647799,12.650725267428372,20.17324068573961,12.542132268186476,3825.350341796875
15,1,0.01,407.11628269587396,12.66144670950031,20.177122755632777,12.542515689036886,3825.46728515625
16,1,0.01,406.36415357427495,12.655647873805908,20.158475973502433,12.542370005122951,3825.4228515625
17,1,0.01,406.31615016211333,12.648643372906976,20.157285287511147,12.540199955174181,3824.760986328125
18,1,0.01,408.1734612911438,12.646475862965666,20.203303227223607,12.539156153944672,3824.442626953125
19,1,0.01,409.9485160466408,12.633730174937321,20.24718538579229,12.532615586577869,3822.44775390625
20,1,0.01,406.1678751375069,12.6349672933605,20.15360700067129,12.531995229252049,3822.258544921875
21,1,0.009000000000000001,428.45912335125166,12.686806690262316,20.69925417379215,12.525011206454918,3820.12841796875
22,1,0.009000000000000001,403.9554460651035,12.632154204060214,20.098642891128332,12.538178790983606,3824.14453125
23,1,0.009000000000000001,403.3608011196696,12.62307561724749,20.08384428140364,12.527666335809426,3820.938232421875
24,1,0.009000000000000001,403.72145855952715,12.627530203164591,20.0928210702113,12.525210521260245,3820.189208984375
25,1,0.009000000000000001,403.5132381291649,12.621022312091542,20.087638938639973,12.524436475409836,3819.953125
26,1,0.009000000000000001,403.75008910591976,12.621003525482806,20.093533514688744,12.527106013063525,3820.767333984375
27,1,0.009000000000000001,403.8241290336133,12.627201812208764,20.095375812201507,12.527471823770492,3820.87890625
28,1,0.009000000000000001,405.72718083517185,12.628749138209969,20.142670648034034,12.523570376536885,3819.68896484375
29,1,0.009000000000000001,403.82323413855477,12.62563657057895,20.095353545995522,12.522820344518443,3819.460205078125
30,1,0.009000000000000001,403.94021660982463,12.624996093065514,20.098264019805907,12.521745325307377,3819.13232421875
31,1,0.009000000000000001,413.558402441876,12.647161432572144,20.33613538610215,12.528304303278688,3821.1328125
32,1,0.009000000000000001,403.6010530719781,12.627339429863088,20.08982461526178,12.52595655097336,3820.416748046875
33,1,0.008,403.51084391291636,12.625682707422401,20.087579344284276,12.523629610655737,3819.70703125
34,1,0.008,402.9646453361219,12.615639378969835,20.073979309945546,12.520837602459016,3818.85546875
35,1,0.008,403.56486265878374,12.619733751195108,20.088923880058477,12.519299116290984,3818.38623046875
36,1,0.008,403.60062668209747,12.62004705876499,20.089814003173288,12.520072361680327,3818.6220703125
37,1,0.008,403.3058380816839,12.620692904476174,20.08247589520983,12.520034740010246,3818.610595703125
38,1,0.008,403.71269297669437,12.620890444688886,20.092602941796624,12.520651895491802,3818.798828125
39,1,0.008,403.3768665496885,12.62304170697613,20.084244236457803,12.518110431608607,3818.023681640625
40,1,0.007,403.5496116284383,12.621442577299698,20.088544288435592,12.519143026383198,3818.338623046875
41,1,0.007,465.31845921961025,12.868028146831634,21.571241485357543,12.516229348104508,3817.449951171875
42,1,0.007,403.1273642465495,12.613819256255573,20.07803188179931,12.555919409579918,3829.555419921875
