epoch,startPos,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
0,1,0.01,2501.0415654418216,42.010656188808234,50.01041456978558,48.283073874080884,9849.7470703125
1,1,0.01,1695.151464589809,33.26000175347515,41.172217144450805,36.84417365579044,7516.21142578125
2,1,0.01,1243.1444406574212,28.22154993169448,35.25825351116276,30.24002374387255,6168.96484375
3,1,0.01,1004.8734519150879,25.649699772105496,31.69973898812241,26.694381414675245,5445.65380859375
4,1,0.01,885.3716351535337,24.36285595157567,29.75519509520201,24.924869312959558,5084.67333984375
5,1,0.01,832.2454810804417,23.820130902762507,28.848665152489147,23.943897920496322,4884.55517578125
6,1,0.01,784.2892735612504,23.400642925325563,28.00516512290635,23.43305281096814,4780.3427734375
7,1,0.01,772.8317496414065,23.3205060489914,27.799851611859488,23.259042777267158,4744.8447265625
8,1,0.01,767.3299972316788,23.313960369018947,27.70072196228248,23.184685202205884,4729.67578125
9,1,0.01,765.2317119121133,23.320161712520264,27.662821835671668,23.18267941942402,4729.2666015625
10,1,0.01,763.8844819997029,23.28339521499241,27.638460195888317,23.13589298023897,4719.72216796875
11,1,0.01,766.5425204481915,23.33494283258915,27.686504301702506,23.107476926317403,4713.92529296875
12,1,0.01,773.570196056801,23.325915883715247,27.813129921977517,23.111780503216913,4714.80322265625
13,1,0.01,763.3082235198265,23.212900071459657,27.62803329084114,23.047327378216913,4701.65478515625
14,1,0.01,757.0932503947648,23.147074177715123,27.51532755383379,23.027872721354168,4697.68603515625
15,1,0.01,757.4677773226329,23.13321234665665,27.52213249954721,23.000198663449755,4692.04052734375
16,1,0.01,759.6436929834301,23.15669698312002,27.56163443962332,22.996546128216913,4691.29541015625
17,1,0.01,757.9314214583047,23.13579659061689,27.530554325300184,22.980519014246322,4688.02587890625
18,1,0.01,756.1798871453193,23.102009684577876,27.498725191276037,22.96572696461397,4685.00830078125
19,1,0.01,757.3697374199503,23.14920594996097,27.520351331695426,22.968922334558822,4685.66015625
20,1,0.01,757.342668749743,23.115539516011875,27.51985953361214,23.013169232536764,4694.6865234375
21,1,0.01,754.0708473689111,23.10888546749073,27.460350459688442,22.993396235447303,4690.65283203125
22,1,0.01,757.47691779393,23.139907287762444,27.522298555787998,22.98367130055147,4688.6689453125
23,1,0.01,754.0740891066936,23.07799962645068,27.46040948541543,22.99948060278799,4691.89404296875
24,1,0.01,755.3444739562783,23.112817614394075,27.483530958671928,22.963208965226716,4684.49462890625
25,1,0.01,755.9401043162541,23.145438007133848,27.494364955682357,22.939807368259803,4679.720703125
26,1,0.01,756.2616310872272,23.10369938845728,27.500211473500112,22.94504681755515,4680.78955078125
27,1,0.01,755.5528655465106,23.137197876093435,27.487321905680638,22.929570216758577,4677.63232421875
28,1,0.01,755.1897671994124,23.09248090754537,27.480716278863845,22.94775151271446,4681.34130859375
29,1,0.01,758.5062113022144,23.123459633512823,27.540991472752292,22.93610456878064,4678.96533203125
30,1,0.01,754.1618781021292,23.09479521989238,27.462007903686306,22.913763308057597,4674.40771484375
31,1,0.01,755.7771323387456,23.117843271324446,27.49140106176376,22.914349724264707,4674.52734375
32,1,0.009000000000000001,753.3734716420041,23.092267633653154,27.447649656063525,22.940082624846813,4679.77685546875
