epoch,startPos,learnRate,MSE,MAE,RMSE,meanLoss,totalLoss
0,1,0.01,527.7457023335676,12.969939232531742,22.972716477020466,12.87162298905222,3912.973388671875
1,1,0.01,527.4951701762553,12.967500924259763,22.967263010124984,12.86214246247944,3910.09130859375
2,1,0.01,527.7483062307944,12.970032690372621,22.972773150640617,12.86170798853824,3909.959228515625
3,1,0.01,527.658960268684,12.967016029421107,22.97082846282833,12.86135543020148,3909.85205078125
4,1,0.01,527.6555016686902,12.966549840379301,22.970753180265774,12.861571462530838,3909.917724609375
5,1,0.01,527.5080201122008,12.966973244298746,22.96754275302869,12.86117874948602,3909.79833984375
6,1,0.01,527.6221964755397,12.966504271489919,22.970028221043606,12.861271105314556,3909.826416015625
7,1,0.01,527.6109452583374,12.966569963310446,22.96978330891124,12.861135382401315,3909.78515625
8,1,0.01,527.649582766019,12.966657018420504,22.97062434427978,12.86113859477796,3909.7861328125
9,1,0.01,527.5624467993306,12.966747171122297,22.96872758337585,12.861053466796875,3909.76025390625
10,1,0.01,527.6972822954007,12.967945664595698,22.971662593190782,12.86136908280222,3909.856201171875
11,1,0.01,527.5149126370126,12.967177364408256,22.96769280178165,12.861047042043586,3909.75830078125
12,1,0.01,527.546461712487,12.96696012872634,22.96837960572071,12.860977172851562,3909.737060546875
13,1,0.01,527.6030532536931,12.966568425397144,22.969611517256734,12.861173127826891,3909.796630859375
14,1,0.01,527.6306348594588,12.966449193873022,22.970211902798347,12.86094826146176,3909.728271484375
15,1,0.01,527.5788539160098,12.966900500647691,22.96908474267118,12.861030980160361,3909.75341796875
16,1,0.01,527.6361049655682,12.966461634191203,22.97033097205106,12.860858314915708,3909.700927734375
17,1,0.01,527.5333335736044,12.967118106753711,22.968093816718977,12.860836631373354,3909.6943359375
18,1,0.01,527.6005418167217,12.966619606052955,22.96955684850541,12.861030177066201,3909.753173828125
19,1,0.009000000000000001,527.6078420142056,12.966632323705127,22.969715758237097,12.860831009714227,3909.692626953125
20,1,0.009000000000000001,527.6638721474358,12.966530586382376,22.970935378156366,12.86116589997944,3909.79443359375
21,1,0.009000000000000001,527.5752828685469,12.966872043079388,22.969007006584913,12.860594900030838,3909.620849609375
22,1,0.009000000000000001,527.6604227724408,12.966618966681558,22.970860296742064,12.86066316303454,3909.6416015625
23,1,0.009000000000000001,527.692890391565,12.967661011780105,22.971566999043947,12.860741866262336,3909.66552734375
24,1,0.009000000000000001,527.6754887736117,12.967041891875722,22.971188231643826,12.86064228258635,3909.63525390625
25,1,0.009000000000000001,527.5709741318722,12.966801328344634,22.96891321181462,12.860722592002467,3909.65966796875
26,1,0.009000000000000001,527.6578695388242,12.966450490228857,22.9708047211852,12.86081334164268,3909.687255859375
27,1,0.009000000000000001,527.6655138642271,12.966747691128969,22.970971112781175,12.860773186934622,3909.675048828125
28,1,0.009000000000000001,527.6289443841029,12.966454002242735,22.970175105647385,12.860839040655838,3909.695068359375
29,1,0.008,527.5234829609535,12.967381324525224,22.96787937448631,12.860658344469572,3909.64013671875
30,1,0.008,527.6357128887089,12.966416937543785,22.97032243763045,12.86080611379523,3909.68505859375
31,1,0.008,527.6014240651958,12.966780961594047,22.969576053231716,12.860756321957236,3909.669921875
32,1,0.008,527.6036164067615,12.966717226331486,22.969623775908072,12.860699302271792,3909.652587890625
33,1,0.008,527.5570659407646,12.9669795440982,22.96861044862672,12.860787642629523,3909.679443359375
34,1,0.008,527.6385723151042,12.966424444873338,22.97038467930183,12.860801295230264,3909.68359375
35,1,0.008,527.6700101516027,12.96678527308736,22.971068981473255,12.8607033177426,3909.65380859375
36,1,0.008,527.600540054682,12.966654989094186,22.96955681014943,12.86076435289885,3909.67236328125
37,1,0.008,527.6871625425279,12.967477099729074,22.971442326125885,12.860661556846217,3909.64111328125
38,1,0.007,527.626728288397,12.96645364057365,22.97012686705054,12.860722592002467,3909.65966796875
